ID,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9529,450000,4,2,1960,5008,1,0,0,3,6,980,980,1900,1988,1,98144,47.5958,-122.299,1175,2315
9530,565000,7,4.5,4140,9066,1,0,0,3,7,2070,2070,1978,0,0,98125,47.7302,-122.291,1440,1865
9531,529100,2,1,1290,6528,1.5,0,0,4,7,1290,0,1941,0,0,98115,47.694,-122.29,1670,5712
9532,452500,4,2.5,2460,6454,2,0,0,3,7,2460,0,2006,0,0,98065,47.5381,-121.89,2320,4578
9533,245000,4,2,1580,8000,1,0,0,3,7,1040,540,1967,0,0,98003,47.3467,-122.304,1550,8000
9534,415000,1,1,700,2550,1,0,0,3,6,700,0,1954,0,0,98117,47.6783,-122.383,1330,4110
9535,363500,4,1.75,2180,9702,1,0,0,5,7,1090,1090,1962,0,0,98178,47.4973,-122.268,2020,9792
9536,510000,3,2.75,1950,12630,1,0,0,4,8,1230,720,1969,0,0,98052,47.6301,-122.107,1990,12196
9537,650000,4,2.5,2630,28298,2,0,0,3,8,2630,0,1996,0,0,98053,47.6314,-121.968,2840,26071
9538,290000,4,2.5,2050,9015,2,0,0,4,7,2050,0,1973,0,0,98058,47.4357,-122.168,1780,8820
9539,170000,3,1,790,6750,1,0,0,2,6,790,0,1944,0,0,98178,47.4984,-122.24,960,6298
9540,510000,2,1,1070,5280,1,0,0,3,6,1070,0,1900,0,0,98122,47.6168,-122.303,1380,2370
9541,316000,4,2.5,2320,7379,2,0,0,3,8,2320,0,1987,0,0,98003,47.3432,-122.316,2230,7614
9542,690000,4,2.5,2670,13463,2,0,0,4,9,2670,0,1989,0,0,98029,47.5627,-122.018,2560,10982
9543,199950,2,1,700,5200,1,0,0,5,5,700,0,1952,0,0,98056,47.4924,-122.174,970,5200
9544,207000,3,1,860,7740,1,0,0,3,6,860,0,1960,0,0,98178,47.4906,-122.244,980,7200
9545,449950,4,2.25,3490,8400,1.5,0,0,4,8,3490,0,1976,0,0,98058,47.4513,-122.128,2320,8723
9546,361550,3,1.75,1160,257875,1,0,0,2,7,1160,0,1980,0,0,98059,47.4655,-122.072,1420,15450
9547,824000,4,3.5,3650,57538,2,0,0,3,10,3650,0,1996,0,0,98077,47.7711,-122.041,3730,56257
9548,537000,3,1.75,1550,10050,1,0,0,5,7,1550,0,1957,0,0,98008,47.6345,-122.123,1720,10050
9549,838400,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,1974,0,0,98040,47.5631,-122.219,2580,9525
9550,225000,2,1,720,4758,1,0,0,3,6,720,0,1947,0,0,98126,47.5176,-122.376,990,4920
9551,329900,3,2,1380,5198,1,0,0,4,7,1380,0,1982,0,0,98106,47.5514,-122.357,1320,6827
9552,282500,4,1,1170,34925,1,0,0,4,6,1170,0,1942,0,0,98065,47.5305,-121.841,1610,28108
9553,229950,3,1.75,1170,11960,1,0,0,4,7,1170,0,1969,0,0,98042,47.3279,-122.136,1230,9800
9554,149500,3,1,1010,9450,1,0,0,4,7,1010,0,1959,0,0,98198,47.3592,-122.315,1240,9450
9555,726000,3,2.5,2040,10033,1,0,0,4,8,1420,620,1974,0,0,98005,47.6375,-122.173,2260,10115
9556,899000,4,2.5,4080,10295,2,0,0,3,10,4080,0,1998,0,0,98075,47.5933,-121.982,3470,10295
9557,317000,3,1,1270,8925,1,0,0,5,7,1270,0,1955,0,0,98056,47.5124,-122.165,1270,8996
9558,395000,1,1,790,3000,1,0,0,3,6,790,0,1953,0,0,98199,47.6544,-122.386,1110,4100
9559,360000,4,3,2580,6740,2,0,0,3,8,2580,0,1999,0,0,98058,47.4296,-122.185,2010,6740
9560,570000,4,2.5,2290,6738,2,0,0,3,8,2290,0,1996,0,0,98029,47.5714,-122.005,2100,6261
9561,320000,4,2.5,3490,5000,2,0,0,3,8,3490,0,2003,0,0,98042,47.3772,-122.127,2910,5025
9562,268000,5,2.5,2400,4564,2,0,0,3,7,2400,0,2004,0,0,98042,47.369,-122.126,1880,4109
9563,515000,2,1,1050,5000,1,0,0,5,7,1050,0,1907,0,0,98107,47.6699,-122.369,1340,5000
9564,610000,4,2.5,2950,9010,2,0,0,3,9,2950,0,2004,0,0,98065,47.531,-121.86,3160,8813
9565,538000,2,1.75,1850,3060,1,0,0,3,7,1060,790,1929,1992,1,98115,47.6821,-122.308,1850,4080
9566,432000,3,2.5,1970,4036,2,0,0,4,7,1970,0,2003,0,0,98065,47.5335,-121.869,1960,5020
9567,302000,5,1.75,2360,8642,1.5,0,0,5,7,2060,300,1926,0,0,98133,47.7617,-122.335,1950,8491
9568,787500,4,1.75,1580,9382,1,0,0,3,7,1080,500,1963,0,0,98039,47.6353,-122.232,2010,9382
9569,560000,3,2.5,2840,216493,2,0,0,3,9,2840,0,1991,0,0,98014,47.702,-121.892,2820,175111
9570,535000,3,2.5,1970,6634,2,0,0,3,8,1970,0,1989,0,0,98029,47.5759,-122.012,2090,6176
9571,310000,3,2.5,1780,6771,1,0,0,3,7,1230,550,1990,0,0,98106,47.5237,-122.353,1780,6771
9572,760000,5,2,3920,5250,1.5,0,0,5,7,2560,1360,1910,0,0,98144,47.5798,-122.294,1830,4240
9573,242500,3,1.75,1550,1905,2,0,0,3,7,1550,0,2005,0,0,98055,47.4331,-122.195,1550,1866
9574,1310000,6,3,2980,7200,1.5,0,2,3,8,2980,0,1911,0,0,98119,47.6366,-122.362,1720,3600
9575,235000,3,1,1270,7153,1,0,0,5,6,1270,0,1949,0,0,98055,47.4815,-122.226,1650,7153
9576,598780,4,2.25,3040,12160,1,0,0,4,7,1520,1520,1963,0,0,98007,47.5911,-122.133,2560,12090
9577,433200,3,2.5,2075,16200,2,0,0,3,8,2075,0,2002,0,0,98045,47.4848,-121.698,2300,32379
9578,343000,2,1,1110,9920,1,0,0,5,6,700,410,1942,0,0,98056,47.5454,-122.192,2830,10091
9579,291970,1,1,680,21727,1,0,0,3,5,680,0,1952,1995,1,98058,47.446,-122.175,1470,19406
9580,870000,4,1.75,2780,11000,1,0,0,3,9,1560,1220,1964,0,0,98004,47.595,-122.203,2350,11700
9581,323000,4,2.75,2000,9083,2,0,0,4,7,2000,0,1992,0,0,98038,47.3511,-122.058,1690,7735
9582,727000,4,3,3150,9703,2,0,0,3,9,3150,0,2001,0,0,98075,47.5962,-122.018,3150,8819
9583,166000,1,1,1120,17332,1,0,0,3,7,1120,0,1988,0,0,98001,47.2972,-122.267,1280,17334
9584,450000,4,1.75,1740,12204,1,0,0,3,7,1270,470,1961,0,0,98155,47.7675,-122.277,2190,12204
9585,400000,3,2.5,2970,23100,1,0,0,3,7,1510,1460,1967,0,0,98072,47.7735,-122.133,2390,20300
9586,599000,3,2.5,2970,23100,1,0,0,3,7,1510,1460,1967,0,0,98072,47.7735,-122.133,2390,20300
9587,165000,3,1,1150,19200,1,0,0,4,5,1150,0,1908,0,0,98001,47.2756,-122.27,1290,19200
9588,305000,1,1,900,7500,1,0,0,3,5,900,0,1946,1987,1,98155,47.7553,-122.283,1470,7500
9589,214000,3,1,1020,9147,1,0,0,4,6,1020,0,1900,1965,1,98010,47.3127,-122.002,1600,9700
9590,718000,3,2.5,2070,7200,2,0,0,3,8,2070,0,2001,0,0,98033,47.6946,-122.211,1650,8877
9591,349000,3,2.5,1430,1002,3,0,0,3,8,1430,0,2002,0,0,98103,47.698,-122.349,1430,1530
9592,305000,3,2.5,2030,8000,2,0,0,3,7,2030,0,1997,0,0,98031,47.4024,-122.216,2290,7945
9593,498000,3,2.5,1620,2640,2,0,0,4,7,1620,0,1900,1993,1,98122,47.6036,-122.305,1370,3840
9594,799950,4,3.5,4220,196817,2,0,0,3,10,4220,0,1993,0,0,98092,47.2642,-122.187,2500,195395
9595,737000,3,2.5,2300,7800,2,0,2,3,9,2300,0,1997,0,0,98052,47.6842,-122.155,2300,8187
9596,860000,4,3.25,3830,10005,2,0,0,3,10,3830,0,2001,0,0,98075,47.5953,-122.039,2555,5204
9597,249000,3,2.25,1440,7673,1,0,0,3,7,940,500,1982,0,0,98031,47.4034,-122.178,1440,8418
9598,370000,2,1,910,5525,1,0,0,2,6,910,0,1910,0,0,98126,47.5322,-122.379,1620,5525
9599,725000,3,2,1550,12262,1,0,0,4,7,1550,0,1964,0,0,98040,47.5755,-122.216,2900,12372
9600,529000,5,2.5,2380,91476,1,0,0,4,8,1580,800,1976,0,0,98059,47.479,-122.153,1880,12870
9601,310000,4,2.75,2060,8100,1,0,0,4,7,1310,750,1988,0,0,98198,47.3581,-122.317,1540,8100
9602,1300000,4,2.5,3470,4160,2,0,0,3,9,2480,990,1927,0,0,98119,47.63,-122.363,2280,5440
9603,435000,3,2,2360,12744,2,0,0,5,7,2360,0,1964,0,0,98059,47.483,-122.164,1650,8625
9604,350000,3,1.75,1970,10800,1,0,0,4,7,1300,670,1979,0,0,98056,47.5107,-122.172,1970,8768
9605,240000,3,1,1040,7800,1,0,0,3,7,1040,0,1948,0,0,98055,47.4804,-122.229,1780,8400
9606,430000,4,2.75,2290,5249,2,0,0,3,7,2290,0,2003,0,0,98059,47.4916,-122.162,2270,4348
9607,446000,4,2.5,1530,8375,1,0,0,3,7,1020,510,1974,0,0,98034,47.7174,-122.236,1650,9794
9608,595000,4,3,3680,35736,1.5,0,0,4,8,2320,1360,1970,0,0,98027,47.4703,-122.015,3210,39512
9609,215150,3,1,920,4770,1,0,0,4,6,920,0,1969,0,0,98042,47.3654,-122.082,920,4770
9610,385000,3,2,1590,9912,2,0,0,3,8,1590,0,2000,0,0,98070,47.3731,-122.43,1670,9912
9611,280000,3,2.5,1600,6700,2,0,0,3,8,1600,0,1991,0,0,98042,47.3618,-122.074,1790,7577
9612,399950,3,2.5,1510,7300,1,0,0,3,7,1040,470,1974,0,0,98034,47.7153,-122.211,1360,7300
9613,132500,3,1,1080,10500,1,0,0,3,7,1080,0,1967,0,0,98001,47.32,-122.278,1200,9607
9614,399950,2,0.75,1330,2856,1,0,0,4,7,930,400,1916,0,0,98126,47.5671,-122.37,1330,2856
9615,290000,2,1,850,6800,1,0,0,3,7,850,0,1948,0,0,98133,47.7282,-122.337,870,6800
9616,860000,5,2.25,1960,8592,1,0,0,4,8,1290,670,1958,0,0,98004,47.6066,-122.192,1720,8592
9617,3100000,6,4.25,6980,15682,3,0,4,4,12,5330,1650,1999,0,0,98040,47.5552,-122.231,3930,18367
9618,255000,3,1.5,1320,7980,1,0,0,3,7,1320,0,1956,0,0,98178,47.5068,-122.259,2000,7700
9619,310000,4,3,2320,7200,2,0,0,3,7,2320,0,1976,0,0,98155,47.7703,-122.312,2050,10000
9620,575000,4,2.5,2040,5508,2,0,0,4,8,2040,0,1996,0,0,98029,47.5719,-122.007,2130,5496
9621,442573,3,1.75,1780,7567,1,0,0,3,7,1290,490,1980,0,0,98034,47.7314,-122.225,1910,8645
9622,560000,3,1,1140,7028,1,0,0,3,8,1140,0,1931,0,0,98115,47.6948,-122.322,1350,6923
9623,485000,3,2,1610,4160,1,0,0,4,7,1010,600,1917,0,0,98136,47.5421,-122.388,1040,4400
9624,472500,4,1.75,1440,8536,1,0,0,4,7,1440,0,1961,0,0,98033,47.6775,-122.18,1720,9748
9625,1610000,4,2.75,4270,25807,2,0,0,3,11,4270,0,1996,0,0,98004,47.5951,-122.206,3860,20723
9626,808000,8,3.75,3460,4600,2,0,0,3,7,2860,600,1987,0,0,98105,47.6617,-122.289,2170,3750
9627,398000,3,1.75,1890,16001,1.5,0,0,4,7,1890,0,1950,0,0,98011,47.7663,-122.201,1820,11450
9628,340000,3,2.5,2240,6000,2,0,0,3,8,2240,0,2003,0,0,98059,47.4837,-122.138,2400,6000
9629,380000,2,1,760,4000,1.5,0,0,3,6,760,0,1910,0,0,98108,47.5462,-122.32,1130,4000
9630,235000,3,1,1020,6173,1,0,0,3,6,780,240,1948,0,0,98168,47.5042,-122.329,1330,5909
9631,400000,3,1.5,1330,9900,1,0,0,3,7,1330,0,1956,0,0,98034,47.7167,-122.233,1940,9900
9632,582000,5,2.5,2780,12335,1,0,0,4,8,1590,1190,1968,0,0,98006,47.5681,-122.128,2750,9930
9633,209000,2,1,1070,6120,1,0,0,3,6,1070,0,1962,0,0,98168,47.4989,-122.317,1130,6120
9634,645000,5,2.25,3340,52476,2,0,0,4,8,3340,0,1975,0,0,98027,47.4553,-121.987,2460,48351
9635,663000,3,2.25,2840,59677,1,0,0,3,7,1580,1260,1967,0,0,98075,47.5828,-122.044,2220,31688
9636,443950,3,1.75,2000,36000,1,0,0,3,6,2000,0,1946,1995,1,98056,47.5217,-122.182,2100,9681
9637,315000,3,2,1060,5750,1,0,0,3,7,1060,0,1981,0,0,98126,47.5523,-122.372,1080,5750
9638,374950,4,1.75,1660,8160,1,0,0,3,8,1660,0,1974,0,0,98058,47.4483,-122.129,1800,7684
9639,330000,3,2.5,2210,7557,2,0,0,3,9,2210,0,1989,0,0,98023,47.3079,-122.393,2440,8641
9640,230000,2,1,870,7020,1,0,0,4,6,570,300,1942,0,0,98106,47.5404,-122.352,1730,7020
9641,536500,4,2.5,1720,3515,2,0,2,3,8,1470,250,2000,0,0,98144,47.591,-122.293,1140,2208
9642,334009,4,2,1650,9305,1,0,0,4,6,1650,0,1960,0,0,98034,47.7183,-122.213,1860,7486
9643,429000,2,1,1010,5000,1,0,0,2,7,1010,0,1924,0,0,98107,47.6715,-122.365,1410,5000
9644,818000,4,2.5,4020,44431,2,0,0,3,10,4020,0,1987,0,0,98072,47.7467,-122.132,3440,52900
9645,525000,4,2,2260,7680,1,0,0,4,7,1130,1130,1947,0,0,98177,47.7193,-122.361,1800,7680
9646,936000,4,2.5,3330,8897,2,0,0,3,10,3330,0,2001,0,0,98074,47.6484,-122.08,3150,7515
9647,1250000,5,3.5,3510,4798,2,0,0,3,10,2700,810,2008,0,0,98105,47.669,-122.282,1460,1684
9648,329932,3,1.5,1460,5040,1,0,0,3,7,1100,360,1971,0,0,98133,47.7112,-122.357,2330,7560
9649,539000,3,1.5,1460,5040,1,0,0,3,7,1100,360,1971,0,0,98133,47.7112,-122.357,2330,7560
9650,590000,4,2.5,2660,35010,2,0,2,3,9,2660,0,1993,0,0,98045,47.4816,-121.714,2330,35448
9651,782000,4,2.5,3510,24604,2,0,0,3,10,3510,0,1997,0,0,98053,47.6772,-122.056,3530,26673
9652,509000,3,2.25,1780,9315,2,0,0,3,7,1780,0,1996,0,0,98133,47.7484,-122.353,1780,8545
9653,305240,3,1,1300,9000,1,0,0,3,7,1300,0,1956,0,0,98133,47.7352,-122.337,1500,9600
9654,555000,3,2,2180,4976,1.5,0,2,4,8,1680,500,1930,0,0,98126,47.573,-122.38,1850,5000
9655,317000,3,2,1790,8228,1,0,0,3,7,1390,400,1980,0,0,98058,47.4658,-122.172,1880,8228
9656,850000,2,1.5,1800,4144,1,0,4,4,7,900,900,1962,0,0,98116,47.5934,-122.39,2090,4173
9657,469000,3,2.25,2620,10659,1,0,0,3,7,1660,960,1976,0,0,98155,47.7643,-122.273,1820,12071
9658,835000,3,3,2790,12523,2,1,4,4,8,1600,1190,1977,0,0,98198,47.3571,-122.324,2990,11476
9659,360000,4,2.5,2340,13445,2,0,0,3,8,2340,0,1990,0,0,98042,47.374,-122.125,2340,11188
9660,372000,4,2.5,2070,8658,2,0,0,3,8,2070,0,1999,0,0,98178,47.5072,-122.257,2010,7215
9661,453000,3,1,2160,11484,1.5,0,0,4,7,2160,0,1968,0,0,98034,47.7277,-122.185,2270,10080
9662,275000,2,1.75,2090,11317,1,0,0,5,7,1090,1000,1931,0,0,98188,47.4594,-122.279,1940,11317
9663,310000,4,2.75,1950,9720,1,0,0,3,7,1400,550,1986,0,0,98031,47.3969,-122.205,2300,10530
9664,173000,4,2,1200,8460,1,0,0,5,7,1200,0,1957,0,0,98188,47.4413,-122.277,1350,8623
9665,313500,5,3,2240,94960,1,0,0,3,6,2240,0,1985,0,0,98045,47.481,-121.788,1780,43400
9666,345000,3,2.5,1360,1489,2,0,0,3,8,1360,0,2007,0,0,98126,47.549,-122.372,1360,1688
9667,436000,3,1.5,1500,10200,1,0,0,3,8,1300,200,1955,0,0,98177,47.7598,-122.359,1950,9500
9668,244500,2,1.75,1300,14500,1,0,0,3,6,650,650,1939,0,0,98168,47.4989,-122.329,1370,12986
9669,329950,4,2.25,2140,8874,2,0,0,3,8,2140,0,1986,0,0,98092,47.2654,-122.217,2140,8789
9670,250000,3,1.75,1628,286355,1,0,0,3,7,1628,0,1996,0,0,98092,47.2558,-122.122,1490,216344
9671,395000,4,1.75,1910,8117,1,0,0,3,7,1460,450,1975,0,0,98072,47.7344,-122.173,1810,8100
9672,160000,3,2.25,1470,8682,1,0,0,3,7,1160,310,1985,0,0,98003,47.2729,-122.299,1670,8359
9673,269000,3,2.25,1470,8682,1,0,0,3,7,1160,310,1985,0,0,98003,47.2729,-122.299,1670,8359
9674,169500,3,1,1060,10023,1,0,0,3,6,1060,0,1962,0,0,98023,47.2869,-122.36,1060,10023
9675,690500,4,2.75,3130,8920,2,0,0,3,8,3130,0,2014,0,0,98155,47.7397,-122.316,1450,9183
9676,388500,3,2.25,1350,944,2,0,0,3,8,1050,300,2007,0,0,98144,47.5997,-122.312,1350,1245
9677,250000,3,1.75,1350,8548,1,0,0,3,7,1350,0,1985,0,0,98003,47.3179,-122.33,1660,8538
9678,550000,4,1.5,2750,128502,1,0,0,2,7,1500,1250,1958,0,0,98055,47.4345,-122.198,1470,11514
9679,487000,3,1.75,1430,12632,1,0,0,3,7,1430,0,1959,0,0,98008,47.6371,-122.123,1750,10350
9680,291375,4,2.5,2220,6233,2,0,0,3,7,2220,0,2001,0,0,98059,47.4887,-122.15,2220,5352
9681,225000,3,1,1490,15850,1,0,0,3,7,1490,0,1946,0,0,98133,47.7411,-122.347,1950,13228
9682,519950,5,3.5,2440,10200,2,0,0,4,7,2440,0,1974,0,0,98075,47.5814,-122.003,2000,10568
9683,250000,3,2.5,2070,8400,2,0,0,4,8,2070,0,1990,0,0,98002,47.3099,-122.206,2070,9239
9684,614950,3,1,1500,2400,1.5,0,0,5,7,1500,0,1900,0,0,98119,47.6333,-122.362,1780,3600
9685,599500,4,2.25,2020,10260,2,0,0,4,7,2020,0,1984,0,0,98052,47.6801,-122.114,2020,10311
9686,625000,4,1.5,2190,13660,1,0,3,3,8,2190,0,1952,0,0,98177,47.7658,-122.37,2520,20500
9687,248500,2,1,780,10064,1,0,0,4,7,780,0,1958,0,0,98168,47.4913,-122.318,1090,14750
9688,469950,5,2,1220,4200,1,0,0,4,6,1090,130,1921,0,0,98105,47.6677,-122.321,1790,4200
9689,525000,3,1.5,1840,10956,1,0,0,4,8,1840,0,1970,0,0,98033,47.6746,-122.164,1680,10950
9690,787500,2,2.5,2390,6928,2,0,3,4,8,1810,580,1949,1982,1,98146,47.5101,-122.391,2390,12852
9691,485000,4,2.5,3710,15935,1,0,0,3,10,2130,1580,2005,0,0,98001,47.3528,-122.267,3674,17913
9692,280000,5,2,2110,7919,1,0,0,3,7,1110,1000,1966,0,0,98118,47.5164,-122.267,1590,5250
9693,200000,4,1,1020,42966,1.5,0,0,4,6,1020,0,1922,0,0,98072,47.7617,-122.11,2250,37680
9694,490000,3,2.5,3080,7363,2,0,0,3,9,3080,0,2006,0,0,98055,47.4473,-122.205,2860,5273
9695,146000,3,1,900,4770,1,0,0,3,6,900,0,1969,2009,1,98023,47.3038,-122.362,900,3480
9696,350000,3,1,1050,8583,1,0,0,5,6,1050,0,1955,0,0,98133,47.7451,-122.339,1460,7351
9697,180000,3,1,1610,8500,1.5,0,0,3,7,1610,0,1959,0,0,98032,47.3717,-122.297,1070,8750
9698,749000,4,1.5,2130,5000,2,0,0,4,8,2130,0,1920,0,0,98144,47.5828,-122.291,2560,5000
9699,245000,3,2.5,1460,11593,2,0,0,3,7,1460,0,1989,0,0,98023,47.2984,-122.385,1640,9703
9700,260000,5,1,1600,7350,1,0,0,5,7,1600,0,1962,0,0,98031,47.3943,-122.196,1600,7725
9701,490000,3,3,1730,2940,3,0,0,3,7,1730,0,1985,0,0,98117,47.6911,-122.392,1690,4410
9702,565000,4,2.5,2280,4602,2,0,0,3,8,2280,0,2003,0,0,98075,47.5895,-122.019,2280,4193
9703,330000,4,2.25,2430,7490,2,0,0,3,8,2430,0,1983,0,0,98058,47.4406,-122.139,2070,7469
9704,725000,3,1.5,1790,6000,1.5,0,0,4,7,1790,0,1903,0,0,98115,47.6754,-122.325,1290,3500
9705,680000,3,2.25,2920,6300,1,0,0,3,8,1710,1210,1956,0,0,98177,47.7065,-122.37,1940,6300
9706,490000,2,1,2180,9300,1,0,0,4,7,1090,1090,1947,0,0,98177,47.7032,-122.371,1830,7378
9707,635000,3,1.75,1480,6985,1.5,0,0,4,7,1200,280,1926,0,0,98117,47.686,-122.374,1480,5588
9708,750000,3,2.5,2350,715690,1.5,0,0,4,9,2350,0,1979,0,0,98022,47.1622,-121.971,1280,325393
9709,330000,4,2.25,2440,8098,2,0,0,3,8,2440,0,1983,0,0,98023,47.3126,-122.346,2110,7911
9710,270000,3,2.5,1350,1189,2,0,0,3,7,1080,270,2007,0,0,98106,47.5218,-122.358,1300,1182
9711,340000,3,2.25,1970,3716,2,0,0,3,7,1970,0,1997,0,0,98056,47.4907,-122.167,1780,3716
9712,413252,3,0.75,1110,3960,1,0,0,3,7,1110,0,1951,0,0,98117,47.6834,-122.366,1610,5530
9713,600000,4,2.75,2950,5803,2,0,0,3,9,2950,0,2007,0,0,98028,47.7368,-122.231,2940,5803
9714,726888,5,3,2970,7261,2,0,0,3,9,2970,0,1999,0,0,98075,47.5994,-122.019,2970,8437
9715,285000,2,1,720,6400,1,0,0,4,6,720,0,1943,0,0,98126,47.5286,-122.368,1030,6400
9716,365000,2,1,770,5680,1,0,0,4,6,770,0,1929,0,0,98117,47.6951,-122.366,1170,5514
9717,295000,4,2,1650,7200,1,0,0,3,7,1650,0,1964,0,0,98133,47.7543,-122.344,1410,7200
9718,460000,3,2.25,1620,7350,1,0,0,3,7,1170,450,1969,0,0,98034,47.7248,-122.179,1800,7350
9719,230000,3,1.5,1510,10588,1.5,0,0,3,7,1510,0,1947,0,0,98198,47.3775,-122.319,1360,2873
9720,337000,3,1,1070,6109,1,0,0,5,7,1070,0,1951,0,0,98125,47.7207,-122.32,1170,7200
9721,300000,3,1,1010,6300,1,0,0,3,7,1010,0,1957,0,0,98133,47.7304,-122.352,1480,7480
9722,2300000,4,2.5,3370,8402,1,0,0,5,10,2240,1130,1962,0,0,98112,47.6349,-122.29,3190,8700
9723,360000,4,2.5,2000,5500,2,0,0,3,8,2000,0,2003,0,0,98038,47.3552,-122.014,2000,5512
9724,585000,3,2.5,2060,10839,2,0,0,3,8,2060,0,1987,0,0,98029,47.5675,-122.016,2180,8126
9725,182700,3,2.25,1740,6650,1,0,0,3,7,1240,500,1978,0,0,98023,47.2979,-122.379,1740,7000
9726,305000,3,2.25,1740,6650,1,0,0,3,7,1240,500,1978,0,0,98023,47.2979,-122.379,1740,7000
9727,309950,3,2.5,1880,7838,2,0,0,3,7,1880,0,1994,0,0,98055,47.4439,-122.19,1810,7915
9728,550000,3,1,960,12527,1,0,0,3,7,960,0,1972,0,0,98033,47.6891,-122.203,1220,7579
9729,825000,3,2.5,3280,26413,1,0,3,3,11,2670,610,1985,0,0,98074,47.6395,-122.05,3280,25211
9730,998500,2,1,1570,4400,1.5,0,0,4,8,1570,0,1914,0,0,98122,47.6112,-122.293,1850,4400
9731,266950,3,2.5,1920,4803,2,0,0,3,7,1920,0,2005,0,0,98042,47.3745,-122.127,2240,5231
9732,259250,3,1,940,5904,1,0,0,3,6,940,0,1947,0,0,98103,47.699,-122.35,870,5728
9733,300000,3,1,1260,5000,1,0,0,4,6,1260,0,1968,0,0,98014,47.6492,-121.915,1180,7500
9734,413000,3,1.75,2280,139392,1,0,0,3,8,2280,0,1977,0,0,98092,47.291,-122.118,2280,117176
9735,435000,3,2.25,1740,8491,1,0,0,3,8,1240,500,1958,0,0,98177,47.7758,-122.379,2080,8494
9736,500000,4,2.75,2630,15000,1,0,0,4,7,1690,940,1976,0,0,98072,47.7425,-122.089,1800,16500
9737,402000,4,1.75,2430,5481,1,0,0,3,8,1430,1000,1953,0,0,98108,47.5569,-122.298,2050,5508
9738,777700,3,2.5,2260,251460,1.5,0,0,3,10,2260,0,1995,0,0,98070,47.4096,-122.449,1610,244372
9739,580000,2,1.5,1220,5000,1,0,2,4,7,1220,0,1938,0,0,98103,47.6624,-122.348,2090,3850
9740,570000,3,1.75,2580,40392,1,0,0,3,9,1390,1190,1986,0,0,98072,47.7637,-122.134,2460,46173
9741,300000,2,1,760,3001,1,0,0,3,6,760,0,1913,0,0,98144,47.5874,-122.311,1750,5000
9742,435000,3,1.5,1740,6988,1,0,0,3,7,1600,140,1950,0,0,98133,47.7211,-122.33,1650,7500
9743,840000,4,2.5,3420,8405,2,0,0,3,10,3420,0,2000,0,0,98074,47.6328,-122.064,3230,8460
9744,469000,5,2.5,2240,7543,1,0,0,3,7,1140,1100,1966,0,0,98177,47.7756,-122.372,2110,7408
9745,870000,4,1.75,1920,3600,2,0,0,4,8,1920,0,1907,0,0,98119,47.6382,-122.368,1920,3600
9746,532000,4,1.75,2020,7029,1,0,0,4,7,1430,590,1979,0,0,98052,47.6983,-122.127,1780,7200
9747,201000,3,1,1010,25277,1,0,0,5,5,1010,0,1961,0,0,98019,47.7242,-121.951,1570,213879
9748,649000,5,3.25,3990,13087,2,0,0,3,9,2400,1590,1991,0,0,98042,47.3632,-122.061,2580,13633
9749,445500,2,1.75,1390,6670,1,0,0,3,6,720,670,1941,0,0,98115,47.6914,-122.308,920,6380
9750,475000,3,2,1230,11502,1,0,0,4,7,1230,0,1984,0,0,98052,47.7017,-122.127,1660,11727
9751,110000,1,1,640,10280,1,0,0,2,5,640,0,1920,0,0,98126,47.5144,-122.368,1090,9000
9752,375000,3,2.5,1670,7740,1,0,0,3,7,1130,540,1974,0,0,98126,47.5222,-122.37,1220,7740
9753,255000,3,1.5,1240,8528,1,0,0,4,7,1240,0,1967,0,0,98058,47.4478,-122.157,1570,8064
9754,496600,4,2.25,2020,8400,1,0,0,4,8,1350,670,1961,0,0,98006,47.5488,-122.171,2060,8400
9755,338950,3,1.75,1610,22496,1,0,0,4,7,1610,0,1974,0,0,98042,47.3443,-122.073,2050,35772
9756,542500,5,3.5,2730,42500,1,0,0,3,8,1530,1200,1989,0,0,98027,47.4587,-121.996,3180,37970
9757,739000,5,2.5,2840,5000,1,0,0,4,7,1620,1220,1913,0,0,98144,47.5817,-122.291,2200,5000
9758,252000,3,2.25,1670,7881,1,0,0,4,7,1190,480,1977,0,0,98031,47.4105,-122.18,1870,7820
9759,1700000,4,4.5,3860,15246,2,0,4,3,11,2940,920,2004,0,0,98006,47.56,-122.161,3750,14790
9760,735000,4,1.75,2460,5100,1.5,0,0,5,7,1450,1010,1909,0,0,98115,47.6782,-122.3,1560,5100
9761,270000,4,2.5,1660,8063,1,0,0,4,7,1660,0,1978,0,0,98198,47.3761,-122.32,1060,8437
9762,2250000,3,2.5,3420,8700,1,0,0,3,9,2890,530,1951,0,0,98112,47.6352,-122.29,3370,8700
9763,155000,2,1,1010,43056,1.5,0,0,3,5,1010,0,1990,0,0,98014,47.7105,-121.316,830,18297
9764,469000,4,2.5,2240,5624,1,0,0,3,7,1520,720,1961,0,0,98108,47.5574,-122.308,2240,7495
9765,675000,3,1.75,1920,4500,1,0,0,5,7,960,960,1924,0,0,98107,47.6645,-122.357,1190,4000
9766,385000,3,1,1470,11398,1,0,0,3,8,1470,0,1950,0,0,98155,47.746,-122.296,1710,11407
